2022-12-05 19:34:23 -0600,322,323
2022-12-05 19:34:33 -0600,323,324
2022-12-05 19:34:43 -0600,324,325
2022-12-05 19:34:53 -0600,325,326
2022-12-05 19:35:03 -0600,326,327
2022-12-05 19:35:13 -0600,327,328
2022-12-05 19:35:23 -0600,328,329
2022-12-05 19:35:33 -0600,329,330
2022-12-05 19:35:43 -0600,330,331
2022-12-05 19:35:53 -0600,331,332
2022-12-05 19:36:03 -0600,332,333
2022-12-05 19:36:13 -0600,333,334
2022-12-05 19:36:23 -0600,334,335
2022-12-05 19:36:33 -0600,335,336
2022-12-05 19:36:43 -0600,336,337
2022-12-05 19:36:53 -0600,337,338
2022-12-05 19:37:03 -0600,338,339
2022-12-05 19:37:13 -0600,339,340
2022-12-05 19:37:23 -0600,340,341
2022-12-05 19:37:33 -0600,341,342
2022-12-05 19:37:43 -0600,342,343
2022-12-05 19:37:53 -0600,343,344
2022-12-05 19:38:03 -0600,344,345
2022-12-05 19:38:13 -0600,345,346
2022-12-05 19:38:23 -0600,346,347
2022-12-05 19:38:33 -0600,347,348
2022-12-05 19:38:43 -0600,348,349
2022-12-05 19:38:53 -0600,349,350
2022-12-05 19:39:03 -0600,350,351
2022-12-05 19:39:13 -0600,351,352
2022-12-05 19:39:23 -0600,352,353
2022-12-05 19:39:33 -0600,353,354
2022-12-05 19:39:43 -0600,354,355
2022-12-05 19:39:53 -0600,355,356
2022-12-05 19:40:03 -0600,356,357
2022-12-05 19:40:13 -0600,357,358
2022-12-05 19:40:23 -0600,358,359
2022-12-05 19:40:33 -0600,359,360
2022-12-05 19:40:43 -0600,360,361
2022-12-05 19:40:53 -0600,361,362
2022-12-05 19:41:03 -0600,362,363
2022-12-05 19:41:13 -0600,363,364
2022-12-05 19:41:23 -0600,364,365
2022-12-05 19:41:33 -0600,365,366
2022-12-05 19:41:43 -0600,366,367
2022-12-05 19:41:53 -0600,367,368
2022-12-05 19:42:03 -0600,368,369
2022-12-05 19:42:13 -0600,369,370
2022-12-05 19:42:23 -0600,370,371
2022-12-05 19:42:33 -0600,371,372
2022-12-05 19:42:43 -0600,372,373
2022-12-05 19:42:53 -0600,373,374
2022-12-05 19:43:03 -0600,374,375
2022-12-05 19:43:13 -0600,375,376
2022-12-05 19:43:23 -0600,376,377
2022-12-05 19:43:33 -0600,377,378
2022-12-05 19:43:43 -0600,378,379
2022-12-05 19:43:53 -0600,379,380
2022-12-05 19:44:03 -0600,380,381
2022-12-05 19:44:13 -0600,381,382
2022-12-05 19:44:23 -0600,382,383
2022-12-05 19:44:33 -0600,383,384
2022-12-05 19:44:43 -0600,384,385
2022-12-05 19:44:53 -0600,385,386
2022-12-05 19:45:03 -0600,386,387
2022-12-05 19:45:13 -0600,387,388
2022-12-05 19:45:23 -0600,388,389
2022-12-05 19:45:33 -0600,389,390
2022-12-05 19:45:43 -0600,390,391
2022-12-05 19:45:53 -0600,391,392
2022-12-05 19:46:03 -0600,392,393
2022-12-05 19:46:13 -0600,393,394
2022-12-05 19:46:23 -0600,394,395
2022-12-05 19:46:33 -0600,395,396
2022-12-05 19:46:43 -0600,396,397
2022-12-05 19:46:53 -0600,397,398
2022-12-05 19:47:03 -0600,398,399
2022-12-05 19:47:13 -0600,399,400
2022-12-05 19:47:23 -0600,400,401
2022-12-05 19:47:33 -0600,401,402
2022-12-05 19:47:43 -0600,402,403
2022-12-05 19:47:53 -0600,403,404
2022-12-05 19:48:03 -0600,404,405
2022-12-05 19:48:13 -0600,405,406
2022-12-05 19:48:23 -0600,406,407
2022-12-05 19:48:33 -0600,407,408
2022-12-05 19:48:43 -0600,408,409
2022-12-05 19:48:53 -0600,409,410
2022-12-05 19:49:03 -0600,410,411
2022-12-05 19:49:13 -0600,411,412
2022-12-05 19:49:23 -0600,412,413
2022-12-05 19:49:33 -0600,413,414
2022-12-05 19:49:43 -0600,414,415
2022-12-05 19:49:53 -0600,415,416
2022-12-05 19:50:03 -0600,416,417
2022-12-05 19:50:13 -0600,417,418
2022-12-05 19:50:23 -0600,418,419
2022-12-05 19:50:33 -0600,419,420
2022-12-05 19:50:43 -0600,420,421
2022-12-05 19:50:53 -0600,421,422
2022-12-05 19:51:03 -0600,422,423
2022-12-05 19:51:13 -0600,423,424
2022-12-05 19:51:23 -0600,424,425
2022-12-05 19:51:33 -0600,425,426
2022-12-05 19:51:43 -0600,426,427
2022-12-05 19:51:53 -0600,427,428
2022-12-05 19:52:03 -0600,428,429
2022-12-05 19:52:13 -0600,429,430
2022-12-05 19:52:23 -0600,430,431
2022-12-05 19:52:33 -0600,431,432
2022-12-05 19:52:43 -0600,432,433
2022-12-05 19:52:53 -0600,433,434
2022-12-05 19:53:03 -0600,434,435
2022-12-05 19:53:13 -0600,435,436
2022-12-05 19:53:23 -0600,436,437
2022-12-05 19:53:33 -0600,437,438
2022-12-05 19:53:43 -0600,438,439
2022-12-05 19:53:53 -0600,439,440
2022-12-05 19:54:03 -0600,440,441
2022-12-05 19:54:13 -0600,441,442
2022-12-05 19:54:23 -0600,442,443
2022-12-05 19:54:33 -0600,443,444
2022-12-05 19:54:43 -0600,444,445
2022-12-05 19:54:53 -0600,445,446
2022-12-05 19:55:03 -0600,446,447
2022-12-05 19:55:13 -0600,447,448
2022-12-05 19:55:23 -0600,448,449
2022-12-05 19:55:33 -0600,449,450
2022-12-05 19:55:43 -0600,450,451
2022-12-05 19:55:53 -0600,451,452
2022-12-05 19:56:03 -0600,452,453
2022-12-05 19:56:13 -0600,453,454
2022-12-05 19:56:23 -0600,454,455
2022-12-05 19:56:33 -0600,455,456
2022-12-05 19:56:43 -0600,456,457
2022-12-05 19:56:53 -0600,457,458
2022-12-05 19:57:03 -0600,458,459
2022-12-05 19:57:13 -0600,459,460
2022-12-05 19:57:23 -0600,460,461
2022-12-05 19:57:33 -0600,461,462
2022-12-05 19:57:43 -0600,462,463
2022-12-05 19:57:53 -0600,463,464
2022-12-05 19:58:03 -0600,464,465
2022-12-05 19:58:13 -0600,465,466
2022-12-05 19:58:23 -0600,466,467
2022-12-05 19:58:33 -0600,467,468
2022-12-05 19:58:43 -0600,468,469
2022-12-05 19:58:53 -0600,469,470
2022-12-05 19:59:03 -0600,470,471
2022-12-05 19:59:13 -0600,471,472
2022-12-05 19:59:23 -0600,472,473
2022-12-05 19:59:33 -0600,473,474
2022-12-05 19:59:43 -0600,474,475
2022-12-05 19:59:53 -0600,475,476
2022-12-05 20:00:03 -0600,476,477
2022-12-05 20:00:13 -0600,477,478
2022-12-05 20:00:23 -0600,478,479
2022-12-05 20:00:33 -0600,479,480
2022-12-05 20:00:43 -0600,480,481
2022-12-05 20:00:53 -0600,481,482
2022-12-05 20:01:03 -0600,482,483
2022-12-05 20:01:13 -0600,483,484
2022-12-05 20:01:23 -0600,484,485
2022-12-05 20:01:33 -0600,485,486
2022-12-05 20:01:43 -0600,486,487
2022-12-05 20:01:53 -0600,487,488
2022-12-05 20:02:03 -0600,488,489
2022-12-05 20:02:13 -0600,489,490
2022-12-05 20:02:23 -0600,490,491
2022-12-05 20:02:33 -0600,491,492
2022-12-05 20:02:43 -0600,492,493
2022-12-05 20:02:53 -0600,493,494
2022-12-05 20:03:03 -0600,494,495
2022-12-05 20:03:13 -0600,495,496
2022-12-05 20:03:23 -0600,496,497
2022-12-05 20:03:33 -0600,497,498
2022-12-05 20:03:43 -0600,498,499
2022-12-05 20:03:53 -0600,499,500
2022-12-05 20:04:03 -0600,500,501
2022-12-05 20:04:13 -0600,501,502
2022-12-05 20:04:23 -0600,502,503
2022-12-05 20:04:33 -0600,503,504
2022-12-05 20:04:43 -0600,504,505
2022-12-05 20:04:53 -0600,505,506
2022-12-05 20:05:03 -0600,506,507
2022-12-05 20:05:13 -0600,507,508
2022-12-05 20:05:23 -0600,508,509
2022-12-05 20:05:33 -0600,509,510
2022-12-05 20:05:43 -0600,510,511
2022-12-05 20:05:53 -0600,511,512
2022-12-05 20:06:03 -0600,512,513
2022-12-05 20:06:13 -0600,513,514
2022-12-05 20:06:23 -0600,514,515
2022-12-05 20:06:33 -0600,515,516
2022-12-05 20:06:43 -0600,516,517
2022-12-05 20:06:53 -0600,517,518
2022-12-05 20:07:03 -0600,518,519
2022-12-05 20:07:13 -0600,519,520
2022-12-05 20:07:23 -0600,520,521
2022-12-05 20:07:33 -0600,521,522
2022-12-05 20:07:43 -0600,522,523
2022-12-05 20:07:53 -0600,523,524
2022-12-05 20:08:03 -0600,524,525
2022-12-05 20:08:13 -0600,525,526
2022-12-05 20:08:23 -0600,526,527
2022-12-05 20:08:33 -0600,527,528
2022-12-05 20:08:43 -0600,528,529
2022-12-05 20:08:53 -0600,529,530
2022-12-05 20:09:03 -0600,530,531
2022-12-05 20:09:13 -0600,531,532
2022-12-05 20:09:23 -0600,532,533
2022-12-05 20:09:33 -0600,533,534
2022-12-05 20:09:43 -0600,534,535
2022-12-05 20:09:53 -0600,535,536
2022-12-05 20:10:03 -0600,536,537
2022-12-05 20:10:13 -0600,537,538
2022-12-05 20:10:23 -0600,538,539
2022-12-05 20:10:33 -0600,539,540
2022-12-05 20:10:43 -0600,540,541
2022-12-05 20:10:53 -0600,541,542
2022-12-05 20:11:03 -0600,542,543
2022-12-05 20:11:13 -0600,543,544
2022-12-05 20:11:23 -0600,544,545
2022-12-05 20:11:33 -0600,545,546
2022-12-05 20:11:43 -0600,546,547
2022-12-05 20:11:53 -0600,547,548
2022-12-05 20:12:03 -0600,548,549
2022-12-05 20:12:13 -0600,549,550
2022-12-05 20:12:23 -0600,550,551
2022-12-05 20:12:33 -0600,551,552
2022-12-05 20:12:43 -0600,552,553
2022-12-05 20:12:53 -0600,553,554
2022-12-05 20:13:03 -0600,554,555
2022-12-05 20:13:13 -0600,555,556
2022-12-05 20:13:23 -0600,556,557
2022-12-05 20:13:33 -0600,557,558
2022-12-05 20:13:43 -0600,558,559
2022-12-05 20:13:53 -0600,559,560
2022-12-05 20:14:03 -0600,560,561
2022-12-05 20:14:13 -0600,561,562
2022-12-05 20:14:23 -0600,562,563
2022-12-05 20:14:33 -0600,563,564
2022-12-05 20:14:43 -0600,564,565
2022-12-05 20:14:53 -0600,565,566
2022-12-05 20:15:03 -0600,566,567
2022-12-05 20:15:13 -0600,567,568
2022-12-05 20:15:23 -0600,568,569
2022-12-05 20:15:33 -0600,569,570
2022-12-05 20:15:43 -0600,570,571
2022-12-05 20:15:53 -0600,571,572
2022-12-05 20:16:03 -0600,572,573
2022-12-05 20:16:13 -0600,573,574
2022-12-05 20:16:23 -0600,574,575
2022-12-05 20:16:33 -0600,575,576
2022-12-05 20:16:43 -0600,576,577
2022-12-05 20:16:53 -0600,577,578
2022-12-05 20:17:03 -0600,578,579
2022-12-05 20:17:13 -0600,579,580
2022-12-05 20:17:23 -0600,580,581
2022-12-05 20:17:33 -0600,581,582
2022-12-05 20:17:43 -0600,582,583
2022-12-05 20:17:53 -0600,583,584
2022-12-05 20:18:03 -0600,584,585
2022-12-05 20:18:13 -0600,585,586
2022-12-05 20:18:23 -0600,586,587
2022-12-05 20:18:33 -0600,587,588
2022-12-05 20:18:43 -0600,588,589
2022-12-05 20:18:53 -0600,589,590
2022-12-05 20:19:03 -0600,590,591
2022-12-05 20:19:13 -0600,591,592
2022-12-05 20:19:23 -0600,592,593
2022-12-05 20:19:33 -0600,593,594
2022-12-05 20:19:43 -0600,594,595
2022-12-05 20:19:53 -0600,595,596
2022-12-05 20:20:03 -0600,596,597
2022-12-05 20:20:13 -0600,597,598
2022-12-05 20:20:23 -0600,598,599
2022-12-05 20:20:33 -0600,599,600
2022-12-05 20:20:43 -0600,600,601
2022-12-05 20:20:53 -0600,601,602
2022-12-05 20:21:03 -0600,602,603
2022-12-05 20:21:13 -0600,603,604
2022-12-05 20:21:23 -0600,604,605
2022-12-05 20:21:33 -0600,605,606
2022-12-05 20:21:43 -0600,606,607
2022-12-05 20:21:53 -0600,607,608
2022-12-05 20:22:03 -0600,608,609
2022-12-05 20:22:13 -0600,609,610
2022-12-05 20:22:23 -0600,610,611
2022-12-05 20:22:33 -0600,611,612
2022-12-05 20:22:43 -0600,612,613
2022-12-05 20:22:53 -0600,613,614
2022-12-05 20:23:03 -0600,614,615
2022-12-05 20:23:13 -0600,615,616
2022-12-05 20:23:23 -0600,616,617
2022-12-05 20:23:33 -0600,617,618
2022-12-05 20:23:43 -0600,618,619
2022-12-05 20:23:53 -0600,619,620
2022-12-05 20:24:03 -0600,620,621
2022-12-05 20:24:13 -0600,621,622
2022-12-05 20:24:23 -0600,622,623
2022-12-05 20:24:33 -0600,623,624
2022-12-05 20:24:43 -0600,624,625
2022-12-05 20:24:53 -0600,625,626
2022-12-05 20:25:03 -0600,626,627
2022-12-05 20:25:13 -0600,627,628
2022-12-05 20:25:23 -0600,628,629
2022-12-05 20:25:33 -0600,629,630
2022-12-05 20:25:43 -0600,630,631
2022-12-05 20:25:53 -0600,631,632
2022-12-05 20:26:03 -0600,632,633
2022-12-05 20:26:13 -0600,633,634
2022-12-05 20:26:23 -0600,634,635
2022-12-05 20:26:33 -0600,635,636
2022-12-05 20:26:43 -0600,636,637
2022-12-05 20:26:53 -0600,637,638
2022-12-05 20:27:03 -0600,638,639
2022-12-05 20:27:13 -0600,639,640
2022-12-05 20:27:23 -0600,640,641
2022-12-05 20:27:33 -0600,641,642
2022-12-05 20:27:43 -0600,642,643
2022-12-05 20:27:53 -0600,643,644
2022-12-05 20:28:03 -0600,644,645
2022-12-05 20:28:13 -0600,645,646
2022-12-05 20:28:23 -0600,646,647
2022-12-05 20:28:33 -0600,647,648
2022-12-05 20:28:43 -0600,648,649
2022-12-05 20:28:53 -0600,649,650
2022-12-05 20:29:03 -0600,650,651
2022-12-05 20:29:13 -0600,651,652
2022-12-05 20:29:23 -0600,652,653
2022-12-05 20:29:33 -0600,653,654
2022-12-05 20:29:43 -0600,654,655
2022-12-05 20:29:53 -0600,655,656
2022-12-05 20:30:03 -0600,656,657
2022-12-05 20:30:13 -0600,657,658
2022-12-05 20:30:23 -0600,658,659
2022-12-05 20:30:33 -0600,659,660
2022-12-05 20:30:43 -0600,660,661
2022-12-05 20:30:53 -0600,661,662
2022-12-05 20:31:03 -0600,662,663
2022-12-05 20:31:13 -0600,663,664
2022-12-05 20:31:23 -0600,664,665
2022-12-05 20:31:33 -0600,665,666
